match,team,Alliance Color,Scouter Name,Auton Cones Lower,Auton Cubes Lower,Auton Cones Mid,Auton Cubes Mid,Auton Cones Upper,Auton Cubes Upper,Auton Charge Station,Teleop Cones Lower,Teleop Cubes Lower,Teleop Cones Mid,Teleop Cubes Mid,Teleop Cones Upper,Teleop Cubes Upper,Piece Pickup,Charge Station,Under Defense,Other Notes,Defense Rating,Defense Notes,Robot Rating,Auton Points,Teleop Points,Total Points
16,4096,Blue,Prisha,0,1,0,0,0,1,Not Attempted,0,0,2,1,1,0,Double Substation,Not Attempted,1 - Cannot score under heavy defense,Struggled when disoriented ,0 - did not play defense,,2 - contribute to score or elite defense,9,14,23
27,4096,Red,Vignesh,0,0,0,0,0,0,Not Attempted,0,1,1,0,1,0,Both,Engaged,1 - Cannot score under heavy defense,Dropped game pieces almost tipped over multiple times and broke the double substations glass ,0 - did not play defense,No def,1 - does not contribute much to scoring,0,20,20
40,4096,Blue,Sanjay,0,0,0,0,0,1,Engaged,1,0,3,0,3,0,Double Substation,Not Attempted,0 - Was not under heavy defense,quick cycle time rapid scoring dropped a piece and messed up auton but overall efficient ,0 - did not play defense,no defense,2 - contribute to score or elite defense,18,26,44
57,4096,Blue,Sanjay,0,0,0,0,0,1,Engaged,0,2,1,0,4,0,Double Substation,Engaged,2 - Scoring impacted by defense,good cycle time but had trouble maneuvering around defense overall good cycle time and scoring ,0 - did not play defense,not much,2 - contribute to score or elite defense,18,37,55
66,4096,Blue,Sanjay,0,0,0,0,0,1,Engaged,0,0,2,0,2,0,Double Substation,Engaged,0 - Was not under heavy defense,good cycle time scored quickly held onto pieces through heavy contact,0 - did not play defense,offense focused ,2 - contribute to score or elite defense,18,26,44
9,4096,Red,Sanjay,0,0,0,0,0,1,Engaged,2,0,1,0,1,1,Double Substation,Engaged,0 - Was not under heavy defense,took multiple attempts to pick up from substation dropped pieces more than once ,0 - did not play defense,no defense,2 - contribute to score or elite defense,18,27,45
18,4143,Red,Arunima,0,0,0,0,1,0,Not Attempted,0,1,4,1,2,1,Double Substation,Engaged,3 - Continues to score normally,Very agile and quickly places game pieces and smooth intake ,0 - did not play defense,None,2.5 - highly competitive robot,6,42,48
2,4143,Red,Arunima,1,0,0,0,0,0,Not Attempted,0,2,4,2,1,0,Double Substation,Engaged,3 - Continues to score normally,Smooth driving and intake Placed game pieces well without trouble  two pieces in one node auto,2 - prevented some cargo,held up well during collisions blocked other robots from scoring ,2 - contribute to score or elite defense,3,37,40
30,4143,Blue,Mahima,0,0,0,0,1,0,Not Attempted,2,1,2,1,1,1,Double Substation,Engaged,0 - Was not under heavy defense,Very small cycle time moved some already scored pieces to make links ,0 - did not play defense,None,2.5 - highly competitive robot,6,35,41
44,4143,Red,Varsha ,0,0,0,0,0,1,Engaged,1,2,2,1,2,1,Floor,Engaged,0 - Was not under heavy defense,Fast motion doged robots effortlessly ,0 - did not play defense,,2 - contribute to score or elite defense,18,40,58
57,4143,Red,,0,0,0,0,0,1,Engaged,0,0,2,1,1,0,Double Substation,Not Attempted,2 - Scoring impacted by defense,Had a lot of collisions and then eventually disconnected and stopped moving for the rest of match,0 - did not play defense,None,1.5 - not a strong scorer or defender,18,14,32
65,4143,Blue,Pranav,0,0,0,0,0,1,Engaged,0,2,2,0,2,0,Double Substation,Engaged,0 - Was not under heavy defense,Slower cycle time mainly picked up floor peices near team scoring area,0 - did not play defense,,1.5 - not a strong scorer or defender,18,30,48
13,4270,Blue,Mahima,1,0,0,0,1,0,Not Attempted,0,2,3,1,1,2,N/A,Engaged,0 - Was not under heavy defense,Cycle time was around 6 seconds only bad thing was they scored pieces in already scored nodes,0 - did not play defense,None,2.5 - highly competitive robot,9,41,50
3,4270,Blue,Varsha,0,1,0,0,1,0,Not Attempted,1,0,3,0,4,0,Double Substation,Engaged,0 - Was not under heavy defense,Swerves around robots effortlessly gets stuck on charge station failed auton run ,0 - did not play defense,,2.5 - highly competitive robot,9,41,50
31,4270,Red,Vignesh,0,0,0,0,0,0,Not Attempted,1,0,2,1,0,1,Double Substation,Engaged,0 - Was not under heavy defense,Had a little group with collecting game pieces from double substation ,0 - did not play defense,No defense ,2 - contribute to score or elite defense,0,26,26
49,4270,Red,Prisha ,1,0,0,0,0,1,Not Attempted,2,1,2,1,0,0,Both,Engaged,0 - Was not under heavy defense,,0 - did not play defense,,1 - does not contribute much to scoring,9,25,34
61,4270,Blue,Mahima,0,0,0,0,1,1,Not Attempted,1,1,2,0,1,0,Double Substation,Engaged,3 - Continues to score normally,Scored well under defense of 1024 they were pushed against the wall and drove around it,0 - did not play defense,None,2 - contribute to score or elite defense,12,25,37
12,4272,Blue,Vignesh,0,1,1,0,0,0,Not Attempted,0,3,0,0,2,1,Both,Engaged,2 - Scoring impacted by defense,Scoring is heavily impacted under defense,0 - did not play defense,No defense ,1.5 - not a strong scorer or defender,7,31,38
34,4272,Blue,Varsha,0,0,1,1,0,0,Not Attempted,1,0,0,0,4,1,Double Substation,Engaged,0 - Was not under heavy defense,Failed auton tips eveytime they try to pick a piece from the double substation ,0 - did not play defense,,2 - contribute to score or elite defense,8,37,45
42,4272,Blue,Varsha,0,0,0,0,1,0,Engaged,0,2,0,1,4,0,Double Substation,Failed,0 - Was not under heavy defense,Bumped into a bunch of robots ,0 - did not play defense,,2 - contribute to score or elite defense,18,27,45
64,4272,Blue,Mahima,0,1,1,0,0,0,Not Attempted,0,1,0,0,1,0,Double Substation,Engaged,0 - Was not under heavy defense,Spent literally the 70 sec of the teleop at the double sub because they couldnt pick a cube up ,0 - did not play defense,None,1 - does not contribute much to scoring,7,17,24
21,4499,Blue,Mahima,0,0,0,0,1,1,Not Attempted,0,0,2,1,2,0,Double Substation,Engaged,0 - Was not under heavy defense,Very efficient with cones fast intake at double sub and scoring at mid and high node,0 - did not play defense,None,2.5 - highly competitive robot,12,29,41
31,4499,Blue,Prisha,0,0,1,1,0,0,Not Attempted,0,2,0,0,3,1,Both,Engaged,3 - Continues to score normally,Was able to quickly pick up object again and score,1 - ineffective defense,Shook robot and didnt cause much score change,1.5 - not a strong scorer or defender,8,34,42
40,4499,Red,Ishan ,0,2,0,0,1,0,Not Attempted,0,0,2,0,2,0,Double Substation,Docked,2 - Scoring impacted by defense,They were held in one spot for a long time because red defending,0 - did not play defense,They were only playing offense ,2 - contribute to score or elite defense,12,22,34
7,4499,Blue,Mahima,0,0,0,0,0,0,Not Attempted,0,4,0,0,1,0,Both,Docked,0 - Was not under heavy defense,Very slow robot would stack game pieces when it wasnt supercharged ,0 - did not play defense,None,1 - does not contribute much to scoring,0,19,19
1,4607,Blue,Vignesh ,0,0,0,0,1,0,Engaged,1,0,1,0,2,0,Double Substation,Engaged,2 - Scoring impacted by defense,Only scored cones and had difficulty picking up cones from double substation ,0 - did not play defense,No defense ,2 - contribute to score or elite defense,18,25,43
21,4607,Red,Sanjay,0,0,0,0,1,0,Not Attempted,0,0,2,1,1,1,Double Substation,Engaged,2 - Scoring impacted by defense,blocked often by opponents kept dropping pieces good cycle time and scoring mechanism was consistent,0 - did not play defense,no defense,2 - contribute to score or elite defense,6,29,35
42,4607,Red,Vignesh ,0,0,0,0,1,0,Docked,1,0,1,1,2,1,Both,Engaged,0 - Was not under heavy defense,Dropped a game piece at one point ,0 - did not play defense,No def,2 - contribute to score or elite defense,14,33,47
49,4607,Red,Vignesh ,0,0,0,0,1,0,Engaged,0,1,2,0,1,0,Both,Engaged,0 - Was not under heavy defense,Fast and flexible scoring ,0 - did not play defense,None ,2 - contribute to score or elite defense,18,23,41
20,461,Red,,0,1,0,0,0,0,Engaged,0,2,1,0,2,1,Double Substation,Docked,3 - Continues to score normally,Held up during collisions Smooth intake and agile movement,0 - did not play defense,None,2 - contribute to score or elite defense,15,28,43
30,461,Blue,Varsha,0,0,0,0,0,1,Engaged,0,0,2,1,2,0,Double Substation,Engaged,0 - Was not under heavy defense,Slow scoring but fast driving ,0 - did not play defense,,1.5 - not a strong scorer or defender,18,29,47
4,461,Red,Sanjay,0,0,0,0,0,1,Not Attempted,1,1,3,0,3,0,Double Substation,Engaged,3 - Continues to score normally,great maneuvers failed substation pickup multiple times average scoring time quick movement ,0 - did not play defense,no defense ,2.5 - highly competitive robot,6,38,44
46,461,Blue,Pranav,0,0,0,0,0,1,Not Attempted,0,0,0,2,2,0,Double Substation,Engaged,0 - Was not under heavy defense,Disconnected mid round but got back online ,0 - did not play defense,,1 - does not contribute much to scoring,6,26,32
56,461,Red,Vignesh,0,0,0,0,0,1,Docked,0,0,1,0,3,0,Floor,Not Attempted,0 - Was not under heavy defense,Stopped moving completely at two points in match ,0 - did not play defense,No defense ,1.5 - not a strong scorer or defender,14,18,32
63,461,Red,Prisha ,0,1,0,0,1,0,Engaged,0,0,2,1,0,0,Both,Engaged,0 - Was not under heavy defense,Managed to avoid being thrown off course by other robots ,1 - ineffective defense,Attempted to push cargo from other robots and wasnt successful ,2 - contribute to score or elite defense,21,19,40
23,4635,Blue,Mahima,0,0,0,0,1,0,Engaged,0,2,3,0,1,0,Both,Engaged,0 - Was not under heavy defense,Very consistent scoring for mid and high nodes using cubes fast intaking slow climb ,0 - did not play defense,None,2 - contribute to score or elite defense,18,28,46
34,4635,Blue,Prisha ,0,1,0,0,0,1,Not Attempted,0,0,3,2,1,1,Both,Engaged,3 - Continues to score normally,Regains balance ,0 - did not play defense,Avoided other paths,2 - contribute to score or elite defense,9,35,44
44,4635,Red,Vignesh,0,0,0,0,1,1,Not Attempted,0,0,1,0,2,1,Floor,Not Attempted,0 - Was not under heavy defense,Dropped a lot of game pieces ,0 - did not play defense,none ,1.5 - not a strong scorer or defender,12,18,30
54,4635,Red,Prisha,0,0,0,0,0,1,Not Attempted,0,0,0,1,1,1,Both,Engaged,1 - Cannot score under heavy defense,Jammed halfway through match and picked back up ,2 - prevented some cargo,Caused a ham near a double substation ,1.5 - not a strong scorer or defender,6,23,29
6,4635,Blue,Varsha,0,0,0,0,1,0,Not Attempted,1,0,0,0,3,1,Double Substation,Docked,0 - Was not under heavy defense,Tippy slow at intaking and scoring failed auton,0 - did not play defense,,2 - contribute to score or elite defense,6,28,34
62,4635,Red,Arunima,0,0,0,0,1,0,Not Attempted,0,0,0,0,0,1,Double Substation,Not Attempted,2 - Scoring impacted by defense,Got stuck in 3538 and eventually got unstuck so not much done this match ,0 - did not play defense,None,1 - does not contribute much to scoring,6,5,11
12,4678,Red,Pranav,0,0,0,0,1,1,Engaged,1,0,2,0,2,1,Double Substation,Engaged,0 - Was not under heavy defense,Consistently a bit slow prefers cones and has headlights to sort of see pieces in the floor ,0 - did not play defense,,2 - contribute to score or elite defense,24,33,57
23,4678,Blue,Varsha,0,0,0,0,2,1,Not Attempted,2,0,2,1,1,1,Floor,Engaged,0 - Was not under heavy defense,Smooooth 3 piece auton high slow at intaking ,0 - did not play defense,,2 - contribute to score or elite defense,18,33,51
35,4678,Red,Ishan,0,0,0,1,2,0,Not Attempted,2,0,1,1,3,0,Floor,Docked,0 - Was not under heavy defense,Literally nobody was defending against them,0 - did not play defense,Played offense fast cycle time and scored alot ,2.5 - highly competitive robot,16,31,47
45,4678,Red,Arunima,0,0,0,0,1,0,Not Attempted,0,2,1,1,1,0,Both,Failed,3 - Continues to score normally,when placing cones most of them were placed wrong and not fully on the node,0 - did not play defense,None,2 - contribute to score or elite defense,6,15,21
53,4678,Blue,Mahima,0,0,1,0,1,0,Engaged,0,2,0,1,3,0,Double Substation,Engaged,0 - Was not under heavy defense,Extremely fast never dropped a game piece good at driving around red A instead of bumping into them,0 - did not play defense,None,2.5 - highly competitive robot,22,32,54
63,4678,Red,Vignesh ,0,0,0,0,1,1,Not Attempted,1,2,3,1,0,0,Both,Engaged,0 - Was not under heavy defense,Dropped cones ,0 - did not play defense,None,1.5 - not a strong scorer or defender,12,28,40
11,469,Blue,Mahima,0,0,0,0,1,0,Engaged,2,0,2,1,2,0,Double Substation,Engaged,0 - Was not under heavy defense,Intake and drive is fast positioning at grid is slow ,0 - did not play defense,None,2 - contribute to score or elite defense,18,33,51
19,469,Red,Sanjay,0,0,0,0,0,0,Not Attempted,0,0,0,0,0,0,N/A,Engaged,0 - Was not under heavy defense,kept rocking back and forth all match mainly played defense auton didnt score,2 - prevented some cargo,stopped traffic efficiently throughout match,2 - contribute to score or elite defense,0,10,10
27,469,Red,Arunima,0,0,0,0,1,0,Not Attempted,0,0,2,1,1,2,Double Substation,Engaged,0 - Was not under heavy defense,Smooth driving and picks up both games pieces well sometimes tippy,0 - did not play defense,None,2 - contribute to score or elite defense,6,34,40
38,469,Blue,Prisha ,0,0,0,0,0,0,Engaged,2,0,2,1,2,0,Both,Engaged,3 - Continues to score normally,Picked up cargo and didnt change orientation ,2 - prevented some cargo,Caused traffic in other alliance ,1.5 - not a strong scorer or defender,12,33,45
63,469,Blue,Pranav,0,0,0,0,1,0,Engaged,2,0,0,0,2,1,Double Substation,Engaged,0 - Was not under heavy defense,Medium cycle time prefers cones,0 - did not play defense,,2 - contribute to score or elite defense,18,29,47
16,5010,Red,,0,0,0,0,0,1,Not Attempted,0,2,0,1,1,1,Double Substation,Not Attempted,3 - Continues to score normally,agile driving and fast at scoring cones and smooth intake ,0 - did not play defense,None,2 - contribute to score or elite defense,6,17,23
29,5010,Red,Sanjay,0,0,0,0,0,1,Engaged,0,0,1,2,1,1,Double Substation,Docked,0 - Was not under heavy defense,quick cycle time efficient scoring took a bit of time at the substation ,0 - did not play defense,no defense,2 - contribute to score or elite defense,18,25,43
39,5010,Blue,Sanjay,0,0,0,0,0,1,Engaged,0,0,2,0,4,0,Double Substation,Engaged,0 - Was not under heavy defense,had to take multiple attempts to pick up pieces at substation but made up for it in swift cycle time,0 - did not play defense,no defense,2.5 - highly competitive robot,18,36,54
55,5010,Red,Vignesh ,0,0,0,0,0,1,Engaged,0,0,2,2,2,1,Double Substation,Engaged,0 - Was not under heavy defense,Can score both cones and cubes fast and efficiently ,0 - did not play defense,No def,1.5 - not a strong scorer or defender,18,37,55
64,5010,Red,,0,0,0,0,0,0,Not Attempted,1,1,1,0,2,0,Double Substation,Docked,0 - Was not under heavy defense,Agressive robot at double substation ,0 - did not play defense,Pushed all robots in way ,2.5 - highly competitive robot,0,23,23
8,5010,Blue,Mahima,0,0,0,0,0,0,Engaged,0,0,2,1,0,0,Double Substation,Engaged,0 - Was not under heavy defense,Very slow aligning at grid inconsistent scoring of cubes climbed early,0 - did not play defense,None,1.5 - not a strong scorer or defender,12,19,31
18,51,Blue,Varsha,0,0,0,0,1,1,Not Attempted,1,0,3,2,0,2,Floor,Engaged,3 - Continues to score normally,Smooth driving fast scoring slow intaking ,0 - did not play defense,,2 - contribute to score or elite defense,12,37,49
26,51,Red,Arunima,0,0,0,0,1,1,Not Attempted,0,3,0,3,1,1,Both,Engaged,0 - Was not under heavy defense,Good auton and agile movement and scoring ,0 - did not play defense,None,2 - contribute to score or elite defense,12,35,47
43,51,Blue,Mahima,0,0,0,0,1,1,Not Attempted,1,2,1,1,1,1,Floor,Engaged,0 - Was not under heavy defense,Fast cycle time of about 6 seconds scored cones and cubes with same effeciency ,0 - did not play defense,None,2.5 - highly competitive robot,12,32,44
53,51,Red,Vignesh,0,0,0,0,1,1,Not Attempted,0,0,4,1,1,0,Both,Engaged,0 - Was not under heavy defense,Good scoring but a little slow,0 - did not play defense,None ,2 - contribute to score or elite defense,12,30,42
63,51,Red,Arunima,0,1,0,0,1,0,Not Attempted,1,0,0,1,1,1,Double Substation,Engaged,0 - Was not under heavy defense,Smooth intake and scoring ,0 - did not play defense,None,2 - contribute to score or elite defense,9,25,34
8,51,Red,Pranav ,0,0,0,0,1,0,Not Attempted,1,1,1,1,3,1,Double Substation,Engaged,0 - Was not under heavy defense,Very cool ,0 - did not play defense,,2 - contribute to score or elite defense,6,40,46
18,5166,Blue,Vignesh ,0,0,0,0,1,0,Engaged,3,0,2,0,1,0,Double Substation,Engaged,0 - Was not under heavy defense,wobbly during extension and dropped a game piece ,0 - did not play defense,No defense ,1.5 - not a strong scorer or defender,18,27,45
32,5166,Red,Pranav,0,0,0,0,1,0,Engaged,0,0,0,0,5,1,Double Substation,Engaged,0 - Was not under heavy defense,Has trouble getting a cone to fit into its I take at substation prefers cones can do both,0 - did not play defense,,2 - contribute to score or elite defense,18,40,58
45,5166,Red,Vignesh ,0,0,0,0,1,0,Engaged,2,0,2,1,1,0,Double Substation,Docked,0 - Was not under heavy defense,Scored mostly cones ,0 - did not play defense,None ,1.5 - not a strong scorer or defender,18,24,42
52,5166,Blue,Pranav,0,0,0,0,0,0,Not Attempted,0,0,2,0,2,1,Double Substation,Engaged,0 - Was not under heavy defense,Decent cycle time very inconsistent prefers cones ,0 - did not play defense,,1.5 - not a strong scorer or defender,0,31,31
68,5166,Blue,Mahima,0,0,0,0,1,1,Not Attempted,1,2,1,1,3,0,Double Substation,Engaged,0 - Was not under heavy defense,Scored seamlessly never dropped a piece and was very fast in double sub and grid,0 - did not play defense,None,3 - likely captain on 1st or 2nd alliance,12,37,49
7,5166,Red,Arunima,0,0,0,0,1,1,Not Attempted,0,0,3,1,1,0,Double Substation,Failed,3 - Continues to score normally,smooth intake but tippy when stopping and has some trouble with placing cubes ,0 - did not play defense,None,2 - contribute to score or elite defense,12,17,29
25,5456,Blue,Prisha,0,0,0,0,0,0,Not Attempted,0,6,0,0,0,0,Floor,Not Attempted,2 - Scoring impacted by defense,,1 - ineffective defense,Lost cargo and orientation ,1.5 - not a strong scorer or defender,0,12,12
11,5460,Blue,Varsha,0,0,0,0,1,1,Not Attempted,2,0,1,0,3,0,Double Substation,Engaged,0 - Was not under heavy defense,Bumpedb into robots slow intaking but smooth and fast driving and scoring failed auton,0 - did not play defense,,2 - contribute to score or elite defense,12,32,44
18,5460,Blue,Mahima,0,0,0,1,1,0,Not Attempted,2,1,2,0,3,0,Double Substation,Engaged,0 - Was not under heavy defense,Only negative is time it takes to position cones specifically in mid node ,0 - did not play defense,None,2.5 - highly competitive robot,10,37,47
35,5460,Blue,Varsha ,0,0,0,0,1,1,Not Attempted,1,2,2,1,1,1,Both,Engaged,0 - Was not under heavy defense,Failed auton broke intake hard to pick up game pieces with their intake ,0 - did not play defense,,2 - contribute to score or elite defense,12,35,47
51,5460,Red,,0,0,0,1,1,0,Not Attempted,2,2,2,1,0,0,Double Substation,Engaged,2 - Scoring impacted by defense,Delays in picking up cargo and regaining balanceorientation ,0 - did not play defense,Avoided contact with other robots,1.5 - not a strong scorer or defender,10,27,37
67,5460,Blue,Mahima,0,0,0,0,1,1,Not Attempted,1,0,3,1,2,0,Double Substation,Engaged,0 - Was not under heavy defense,Moved fast and aggressively could go over the chargeS and score faster than going around,0 - did not play defense,None,3 - likely captain on 1st or 2nd alliance,12,34,46
15,5484,Red,Arunima,0,0,0,0,0,1,Engaged,0,0,1,0,3,0,Double Substation,Engaged,3 - Continues to score normally,agile driving but had trouble placing cones at times,0 - did not play defense,None,2 - contribute to score or elite defense,18,28,46
27,5484,Blue,Varsha,0,0,0,0,0,1,Engaged,0,0,0,0,3,0,Double Substation,Engaged,2 - Scoring impacted by defense,Crashed a bunch almost tipped multiple times,0 - did not play defense,,1 - does not contribute much to scoring,18,25,43
37,5484,Blue,Pranav,0,0,0,0,0,0,Not Attempted,2,0,2,0,2,0,Double Substation,Engaged,0 - Was not under heavy defense,Only scores comes fast cycle time will pause for alliance members to move through instead bumping,0 - did not play defense,,2.5 - highly competitive robot,0,30,30
67,5484,Red,Vignesh ,0,0,0,0,0,1,Docked,0,0,1,0,2,0,Double Substation,Docked,0 - Was not under heavy defense,Had trouble scoring high nodes,0 - did not play defense,,1.5 - not a strong scorer or defender,14,19,33
8,5484,Red,Arunima,0,0,0,0,0,0,Engaged,0,0,3,0,0,0,Double Substation,Not Attempted,3 - Continues to score normally,parts of robot fell off into playing field and robot fell over in teleop,0 - did not play defense,None,1.5 - not a strong scorer or defender,12,9,21
54,5485,Blue,Sanjay,0,0,0,0,0,1,Engaged,0,0,2,0,4,0,Double Substation,Engaged,0 - Was not under heavy defense,good cycle time quick piece placement although at the cost of accuracy ,0 - did not play defense,no defense,2 - contribute to score or elite defense,18,36,54
15,5712,Blue,Varsha,0,1,0,0,0,1,Not Attempted,1,0,2,0,2,0,Floor,Engaged,0 - Was not under heavy defense,Collided with teammates a lot slow intaking failed auton,0 - did not play defense,,1.5 - not a strong scorer or defender,9,28,37
26,5712,Blue,Prisha,0,0,0,0,0,1,Engaged,2,1,2,1,1,0,Both,Engaged,0 - Was not under heavy defense,Avoided path of other robots scored significantly on their own,0 - did not play defense,None,2 - contribute to score or elite defense,18,30,48
36,5712,Red,Vignesh ,0,0,0,0,0,1,Not Attempted,0,0,2,1,2,0,Double Substation,Not Attempted,0 - Was not under heavy defense,only collected cones from double sub and cubes from floor ,0 - did not play defense,No defense ,1.5 - not a strong scorer or defender,6,19,25
5,5712,Blue,Mahima,0,0,0,1,0,0,Not Attempted,0,0,0,0,0,0,N/A,Not Attempted,0 - Was not under heavy defense,Tipped over during auton couldnt get back up ,0 - did not play defense,None,1 - does not contribute much to scoring,4,0,4
68,5712,Blue,Sanjay,0,0,0,0,0,1,Not Attempted,1,2,2,1,1,0,Both,Engaged,3 - Continues to score normally,very efficient pickups from either spot dodged incoming defense well with agile maneuvering ,0 - did not play defense,offense focused,2 - contribute to score or elite defense,6,30,36
10,587,Blue,Mahima,0,0,0,0,1,0,Engaged,0,3,2,0,1,0,Double Substation,Engaged,0 - Was not under heavy defense,Fast cycle time cubes were placed in already filled nodes,2 - prevented some cargo,Continuesly bumped into red A robots for abt 10 sec to stop scoring,2 - contribute to score or elite defense,18,27,45
23,587,Red,Pranav,0,0,0,0,1,0,Not Attempted,0,3,3,1,1,1,Both,Docked,0 - Was not under heavy defense,Helped alliance member get on charge station prefers cubes and has slightly less consistent cycle ti,0 - did not play defense,,2.5 - highly competitive robot,6,34,40
30,587,Blue,Prisha,0,0,0,0,1,1,Not Attempted,0,1,2,1,1,0,Double Substation,Engaged,3 - Continues to score normally,Attempted to dock20 seconds before rather than traveling back for more cargo,0 - did not play defense,,1.5 - not a strong scorer or defender,12,26,38
38,587,Red,Arunima,0,0,0,0,0,1,Not Attempted,0,0,3,0,2,0,Double Substation,Docked,0 - Was not under heavy defense,Smooth intake and agile movement but is tippy when stopping ,0 - did not play defense,None,2 - contribute to score or elite defense,6,25,31
47,587,Red,Arunima ,0,0,0,0,1,1,Not Attempted,0,0,0,1,2,1,Double Substation,Engaged,3 - Continues to score normally,Sometimes had trouble picking up game pieces but otherwise agile movement   ,0 - did not play defense,None,2 - contribute to score or elite defense,12,28,40
64,587,Blue,Pranav,0,0,0,0,1,0,Engaged,1,1,2,1,1,0,Double Substation,Engaged,0 - Was not under heavy defense,Faster cycle time can score range of peices in any place cant pick up from floor ,0 - did not play defense,,2.5 - highly competitive robot,18,28,46
1,5907,Red,Sanjay,0,0,0,0,0,1,Engaged,0,0,1,0,3,0,Double Substation,Engaged,0 - Was not under heavy defense,flexible arm got caught up in traffic once or twice good cycle time took some time at substation,0 - did not play defense,no defense ,2 - contribute to score or elite defense,18,28,46
13,5907,Blue,Varsha,0,0,0,0,0,1,Engaged,0,1,0,0,2,0,Double Substation,Engaged,0 - Was not under heavy defense,Weak grip on game pieces and just a slow robot ,0 - did not play defense,,1.5 - not a strong scorer or defender,18,22,40
36,5907,Blue,Prisha,0,0,0,0,0,1,Engaged,0,0,2,1,2,0,Double Substation,Engaged,1 - Cannot score under heavy defense,Dropped cargo and lost path,0 - did not play defense,,1.5 - not a strong scorer or defender,18,29,47
52,5907,Red,Prisha ,0,0,0,0,0,0,Not Attempted,1,0,3,0,1,0,Floor,Docked,1 - Cannot score under heavy defense,robot hits other robots and manages to hurt itself ,2 - prevented some cargo,Caused traffic and loss of cargo ,1.5 - not a strong scorer or defender,0,22,22
59,5907,Red,Arunima,0,0,0,0,0,1,Engaged,0,0,1,0,3,0,Double Substation,Engaged,0 - Was not under heavy defense,When colliding with structural elements bot dropped whatever it was holding quite a few times ,0 - did not play defense,None,1.5 - not a strong scorer or defender,18,28,46
23,6045,Red,Ishan,0,0,0,1,0,0,Docked,0,2,2,0,1,1,Floor,Engaged,1 - Cannot score under heavy defense,Their scoring speed is affected by robots that defend or run into them,2 - prevented some cargo,They ran into some robots slowing them down alot ,1.5 - not a strong scorer or defender,12,30,42
32,6045,Blue,Varsha,0,0,1,0,0,0,Not Attempted,1,3,0,1,1,2,Floor,Not Attempted,3 - Continues to score normally,Fast at picking and score ,0 - did not play defense,,1.5 - not a strong scorer or defender,4,26,30
43,6045,Red,Arunima,0,0,0,1,0,0,Engaged,0,4,0,1,0,1,Floor,Engaged,0 - Was not under heavy defense,When moving fast the robot dropped the cubes ,0 - did not play defense,None,1.5 - not a strong scorer or defender,16,26,42
58,6045,Red,Prisha ,0,0,0,0,0,0,Engaged,1,0,1,2,0,0,Floor,Failed,2 - Scoring impacted by defense,Easily overcame balance issues,3 - prevented significant scoring,Cause other robots to go off course ,2 - contribute to score or elite defense,12,11,23
9,6045,Red,Arunima,1,0,0,1,0,0,Not Attempted,0,0,1,1,0,1,Floor,Engaged,0 - Was not under heavy defense,Disconnected for majority of teleop and only scored few pieces at the end ,0 - did not play defense,None,1.5 - not a strong scorer or defender,7,21,28
10,6081,Red,Arunima,0,0,0,0,1,0,Not Attempted,0,0,2,0,2,1,Double Substation,Engaged,3 - Continues to score normally,Had some trouble placing cones towards the end but otherwise did well agile and quick driving ,0 - did not play defense,None,2 - contribute to score or elite defense,6,31,37
22,6081,Blue,Vignesh ,0,0,0,0,1,0,Engaged,0,2,0,3,0,2,Floor,Engaged,0 - Was not under heavy defense,Dropped some game pieces ,0 - did not play defense,No defense ,2 - contribute to score or elite defense,18,33,51
32,6081,Red,Ishan,0,1,0,0,0,0,Not Attempted,0,1,0,0,0,0,Floor,Docked,0 - Was not under heavy defense,Their cone got stuck in the claw so they could only play defense,3 - prevented significant scoring,All they did was play defense since their way of scoring wasnt working,1.5 - not a strong scorer or defender,3,8,11
41,6081,Red,Vignesh ,0,0,0,0,1,0,Not Attempted,0,1,2,1,0,1,Both,Engaged,0 - Was not under heavy defense,Moderate scoring ,0 - did not play defense,No defense ,1.5 - not a strong scorer or defender,6,26,32
55,6081,Blue,Pranav,0,0,0,0,1,0,Not Attempted,0,0,2,1,1,1,Double Substation,Engaged,0 - Was not under heavy defense,Decent cycle time prefers cones,0 - did not play defense,,1.5 - not a strong scorer or defender,6,29,35
66,6081,Red,Prisha,1,0,0,0,0,0,Not Attempted,0,1,1,2,0,1,Double Substation,Engaged,1 - Cannot score under heavy defense,,1 - ineffective defense,,1.5 - not a strong scorer or defender,3,26,29
23,695,Blue,Vignesh,0,0,0,0,0,0,Not Attempted,0,0,0,0,0,0,N/A,Not Attempted,0 - Was not under heavy defense,Inactive for the entire match,0 - did not play defense,No defense,1 - does not contribute much to scoring,0,0,0
34,695,Red,Ishan,0,0,1,0,0,0,Engaged,0,1,2,1,0,1,Double Substation,Docked,0 - Was not under heavy defense,Only played offense,0 - did not play defense,Didnt interact with other robots while playing offense ,1.5 - not a strong scorer or defender,16,22,38
4,695,Red,Pranav ,0,1,0,0,1,0,Engaged,2,0,4,0,1,0,Double Substation,Engaged,0 - Was not under heavy defense,Prefers cones and has trouble with cone pickup at substation,0 - did not play defense,,1.5 - not a strong scorer or defender,21,31,52
41,695,Red,Ishan,0,0,0,0,1,0,Failed,3,0,1,0,3,1,Floor,Engaged,0 - Was not under heavy defense,No defense not them,0 - did not play defense,Only played offense ,2 - contribute to score or elite defense,6,39,45
